t_s,dt_s,series_id,u_dac_1,u_dac_2,u_dac_3,u_dac_4,u_dac_5,u_dac_6,u_dac_7,u_dac_8,u_dac_9,u_dac_10,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,y_S11_plus1,y_S12_plus1,y_S21_plus1,y_S22_plus1,y_S31_plus1,y_S32_plus1
2.803877,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.974,49.9954,50.0,50.0,49.9844,50.0,40.9668,49.9941,50.0,50.0,49.9834
2.899828,0.095952,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9668,49.9941,50.0,50.0,49.9834,50.0,40.9495,49.9951,50.0,50.0,49.985
2.991843,0.092015,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9495,49.9951,50.0,50.0,49.985,50.0,40.9665,49.9941,50.0,50.0,49.9847
3.083903,0.09206,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9665,49.9941,50.0,50.0,49.9847,50.0,40.9723,49.9951,49.9997,50.0,49.9847
3.179864,0.095962,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9723,49.9951,49.9997,50.0,49.9847,50.0,40.9622,49.9951,50.0,50.0,49.9837
3.271862,0.091997,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9622,49.9951,50.0,50.0,49.9837,49.109,36.6312,49.8122,48.347,46.627,28.9993
3.363917,0.092055,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.109,36.6312,49.8122,48.347,46.627,28.9993,49.1156,36.6803,49.807,48.3402,46.6387,29.0026
3.459867,0.09595,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1156,36.6803,49.807,48.3402,46.6387,29.0026,49.113,36.6712,49.8161,48.3529,46.6335,29.0286
3.551939,0.092072,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.113,36.6712,49.8161,48.3529,46.6335,29.0286,49.1126,36.6227,49.8197,48.3467,46.6387,29.0254
3.647879,0.09594,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1126,36.6227,49.8197,48.3467,46.6387,29.0254,49.113,36.6764,49.818,48.3555,46.6576,29.0293
3.739884,0.092005,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.113,36.6764,49.818,48.3555,46.6576,29.0293,49.1188,36.6455,49.8226,48.3512,46.654,29.015
3.831967,0.092082,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1188,36.6455,49.8226,48.3512,46.654,29.015,49.1146,36.7168,49.821,48.3652,46.6507,29.0231
3.927878,0.095911,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1146,36.7168,49.821,48.3652,46.6507,29.0231,49.1152,36.7008,49.818,48.3613,46.6468,29.0254
4.019919,0.092041,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1152,36.7008,49.818,48.3613,46.6468,29.0254,49.1133,36.682,49.8187,48.3659,46.6654,29.0479
4.111927,0.092008,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1133,36.682,49.8187,48.3659,46.6654,29.0479,50.0,40.971,49.9951,50.0,50.0,49.9837
4.207935,0.096008,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.971,49.9951,50.0,50.0,49.9837,50.0,40.9707,49.9954,50.0,50.0,49.9844
4.299953,0.092018,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9707,49.9954,50.0,50.0,49.9844,50.0,40.9639,49.9951,50.0,50.0,49.984
4.391947,0.091994,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9639,49.9951,50.0,50.0,49.984,49.11,36.6396,49.8161,48.3571,46.64,28.998
4.487916,0.095969,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,36.6396,49.8161,48.3571,46.64,28.998,49.1152,36.6484,49.8216,48.3636,46.6403,29.0299
4.579941,0.092025,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1152,36.6484,49.8216,48.3636,46.6403,29.0299,49.1185,36.6982,49.8154,48.3675,46.6406,29.0355
4.675914,0.095973,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1185,36.6982,49.8154,48.3675,46.6406,29.0355,49.1094,36.6995,49.8226,48.3512,46.6628,29.0358
4.767945,0.092031,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1094,36.6995,49.8226,48.3512,46.6628,29.0358,49.1198,36.6963,49.8177,48.375,46.6556,29.0501
4.859961,0.092016,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1198,36.6963,49.8177,48.375,46.6556,29.0501,49.1139,36.7184,49.819,48.3584,46.6517,29.0283
4.955924,0.095963,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1139,36.7184,49.819,48.3584,46.6517,29.0283,49.1182,36.7191,49.8154,48.3652,46.6592,29.0479
5.047959,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1182,36.7191,49.8154,48.3652,46.6592,29.0479,49.1286,36.6989,49.8132,48.3691,46.665,29.0345
5.139985,0.092026,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1286,36.6989,49.8132,48.3691,46.665,29.0345,49.1283,36.7269,49.8197,48.3617,46.6878,29.0615
5.235941,0.095955,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1283,36.7269,49.8197,48.3617,46.6878,29.0615,50.0,40.974,49.9954,50.0,50.0,49.9854
5.327984,0.092044,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.974,49.9954,50.0,50.0,49.9854,50.0,40.9671,49.9948,50.0,50.0,49.984
5.420015,0.092031,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9671,49.9948,50.0,50.0,49.984,50.0,40.9701,49.9951,50.0,50.0,49.9837
5.515986,0.095971,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9701,49.9951,50.0,50.0,49.9837,50.0,40.9808,49.9951,50.0,50.0,49.9837
5.607988,0.092002,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9808,49.9951,50.0,50.0,49.9837,50.0,40.9808,49.9951,50.0,50.0,49.9854
5.700051,0.092063,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9808,49.9951,50.0,50.0,49.9854,50.0,40.9681,49.9948,50.0,50.0,49.9844
5.796048,0.095997,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9681,49.9948,50.0,50.0,49.9844,49.1097,36.6478,49.8115,48.349,46.6354,29.0029
5.888019,0.091971,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1097,36.6478,49.8115,48.349,46.6354,29.0029,49.1123,36.6738,49.8063,48.3512,46.6383,29.0228
5.983975,0.095956,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1123,36.6738,49.8063,48.3512,46.6383,29.0228,49.1175,36.6484,49.8187,48.3665,46.6514,29.016
6.076014,0.092039,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1175,36.6484,49.8187,48.3665,46.6514,29.016,49.1208,36.7087,49.8226,48.3604,46.652,29.0202
6.16806,0.092046,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1208,36.7087,49.8226,48.3604,46.652,29.0202,49.1182,36.6878,49.8151,48.3685,46.6595,29.0413
6.264003,0.095943,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1182,36.6878,49.8151,48.3685,46.6595,29.0413,49.1198,36.6735,49.8268,48.3708,46.6855,29.0488
6.356035,0.092032,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1198,36.6735,49.8268,48.3708,46.6855,29.0488,50.0,40.9684,49.9951,50.0,50.0,49.9844
6.448059,0.092024,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9684,49.9951,50.0,50.0,49.9844,50.0,40.9753,49.9951,50.0,50.0,49.9847
6.54402,0.095961,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9753,49.9951,50.0,50.0,49.9847,50.0,40.9707,49.9951,50.0,50.0,49.9844
6.636037,0.092017,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9707,49.9951,50.0,50.0,49.9844,49.1081,36.6488,49.8148,48.3519,46.6286,29.0173
6.728064,0.092027,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1081,36.6488,49.8148,48.3519,46.6286,29.0173,49.1175,36.6663,49.8118,48.3639,46.6452,29.0218
6.824039,0.095975,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1175,36.6663,49.8118,48.3639,46.6452,29.0218,49.1211,36.7474,49.8171,48.3574,46.6579,29.0339
6.91609,0.092052,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1211,36.7474,49.8171,48.3574,46.6579,29.0339,49.1178,36.7454,49.8154,48.3721,46.6605,29.0449
7.012049,0.095958,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1178,36.7454,49.8154,48.3721,46.6605,29.0449,49.1188,36.7646,49.818,48.361,46.651,29.0469
7.104053,0.092004,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1188,36.7646,49.818,48.361,46.651,29.0469,49.1159,36.7399,49.8226,48.3636,46.6562,29.0426
7.196089,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1159,36.7399,49.8226,48.3636,46.6562,29.0426,49.1152,36.7044,49.8262,48.377,46.6654,29.0355
7.292058,0.09597,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1152,36.7044,49.8262,48.377,46.6654,29.0355,49.1253,36.7021,49.8177,48.3704,46.6523,29.0449
7.38405,0.091992,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1253,36.7021,49.8177,48.3704,46.6523,29.0449,49.1195,36.7272,49.8226,48.3698,46.6663,29.057
7.476104,0.092054,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1195,36.7272,49.8226,48.3698,46.6663,29.057,49.1165,36.7572,49.8249,48.3721,46.6689,29.0537
7.572092,0.095988,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1165,36.7572,49.8249,48.3721,46.6689,29.0537,49.1263,36.7432,49.835,48.3698,46.6709,29.0456
7.664104,0.092013,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1263,36.7432,49.835,48.3698,46.6709,29.0456,49.1276,36.6904,49.8265,48.3698,46.665,29.0456
7.756125,0.092021,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1276,36.6904,49.8265,48.3698,46.665,29.0456,49.1188,36.7614,49.8115,48.3727,46.6748,29.0566
7.852086,0.095961,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1188,36.7614,49.8115,48.3727,46.6748,29.0566,49.1182,36.7266,49.8151,48.3649,46.6657,29.0426
7.94411,0.092024,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1182,36.7266,49.8151,48.3649,46.6657,29.0426,49.1221,36.7458,49.8298,48.3766,46.6895,29.0768
8.040095,0.095985,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1221,36.7458,49.8298,48.3766,46.6895,29.0768,50.0,40.9674,49.9951,50.0,50.0,49.9834
8.132138,0.092043,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9674,49.9951,50.0,50.0,49.9834,50.0,40.9603,49.9951,50.0,50.0,49.9854
8.224134,0.091996,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9603,49.9951,50.0,50.0,49.9854,50.0,40.9775,49.9951,50.0,50.0,49.984
8.320124,0.09599,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9775,49.9951,50.0,50.0,49.984,49.1191,36.6738,49.8086,48.3538,46.6484,29.0182
8.412149,0.092025,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1191,36.6738,49.8086,48.3538,46.6484,29.0182,49.112,36.6667,49.8118,48.3636,46.6465,29.0423
8.504153,0.092004,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.112,36.6667,49.8118,48.3636,46.6465,29.0423,49.1253,36.6836,49.8291,48.3581,46.6836,29.0599
8.600137,0.095984,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1253,36.6836,49.8291,48.3581,46.6836,29.0599,50.0,40.9645,49.9951,50.0,50.0,49.984
8.692159,0.092023,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9645,49.9951,50.0,50.0,49.984,50.0,40.9792,49.9951,50.0,50.0,49.9834
8.784171,0.092012,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9792,49.9951,50.0,50.0,49.9834,50.0,40.9678,49.9951,50.0,50.0,49.9837
8.880137,0.095966,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9678,49.9951,50.0,50.0,49.9837,49.1198,36.6572,49.8079,48.3623,46.6325,29.0299
8.972192,0.092055,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1198,36.6572,49.8079,48.3623,46.6325,29.0299,49.1201,36.7028,49.8229,48.3711,46.6484,29.0394
9.064255,0.092062,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1201,36.7028,49.8229,48.3711,46.6484,29.0394,49.1201,36.7207,49.8177,48.3604,46.6514,29.0391
9.160163,0.095908,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1201,36.7207,49.8177,48.3604,46.6514,29.0391,49.1253,36.6986,49.8118,48.362,46.666,29.0387
9.25219,0.092028,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1253,36.6986,49.8118,48.362,46.666,29.0387,49.1208,36.7562,49.8219,48.3721,46.6758,29.0615
9.348165,0.095975,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1208,36.7562,49.8219,48.3721,46.6758,29.0615,49.1243,36.7311,49.8249,48.3662,46.6829,29.0693
9.440175,0.09201,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1243,36.7311,49.8249,48.3662,46.6829,29.0693,50.0,40.96,49.9948,50.0,50.0,49.9854
9.532207,0.092032,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.96,49.9948,50.0,50.0,49.9854,50.0,40.9606,49.9958,50.0,50.0,49.9847
9.628159,0.095952,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9606,49.9958,50.0,50.0,49.9847,50.0,40.9525,49.9951,50.0,50.0,49.9824
9.720195,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9525,49.9951,50.0,50.0,49.9824,50.0,40.957,49.9948,50.0,50.0,49.985
9.812229,0.092035,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.957,49.9948,50.0,50.0,49.985,50.0,40.9661,49.9951,50.0,50.0,49.9847
9.90819,0.095961,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9661,49.9951,50.0,50.0,49.9847,50.0,40.9668,49.9951,49.9997,50.0,49.9837
10.000219,0.092029,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9668,49.9951,49.9997,50.0,49.9837,49.1123,36.6257,49.8102,48.3581,46.6364,29.0173
10.092233,0.092014,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1123,36.6257,49.8102,48.3581,46.6364,29.0173,49.113,36.7311,49.8213,48.3574,46.6501,29.0339
10.188213,0.095979,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.113,36.7311,49.8213,48.3574,46.6501,29.0339,49.1221,36.6898,49.8337,48.3626,46.668,29.0378
10.280259,0.092047,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1221,36.6898,49.8337,48.3626,46.668,29.0378,50.0,40.9619,49.9951,50.0,50.0,49.984
10.376214,0.095954,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9619,49.9951,50.0,50.0,49.984,50.0,40.971,49.9948,50.0,50.0,49.984
10.468215,0.092001,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.971,49.9948,50.0,50.0,49.984,50.0,40.9714,49.9951,50.0,50.0,49.985
10.560264,0.09205,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9714,49.9951,50.0,50.0,49.985,50.0,40.9668,49.9945,50.0,50.0,49.9844
10.65622,0.095956,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9668,49.9945,50.0,50.0,49.9844,50.0,40.9743,49.9954,50.0,50.0,49.9837
10.748245,0.092025,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9743,49.9954,50.0,50.0,49.9837,50.0,40.9668,49.9954,50.0,50.0,49.9844
10.840273,0.092028,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9668,49.9954,50.0,50.0,49.9844,49.1221,36.6286,49.8089,48.3535,46.627,29.0065
10.936226,0.095953,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1221,36.6286,49.8089,48.3535,46.627,29.0065,49.1178,36.6963,49.8079,48.3711,46.6416,29.0212
11.028267,0.092041,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1178,36.6963,49.8079,48.3711,46.6416,29.0212,49.1139,36.6865,49.8184,48.3636,46.6771,29.0547
11.12028,0.092012,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1139,36.6865,49.8184,48.3636,46.6771,29.0547,50.0,40.974,49.9951,50.0,50.0,49.9831
11.216249,0.095969,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.974,49.9951,50.0,50.0,49.9831,50.0,40.9707,49.9948,50.0,50.0,49.985
11.308313,0.092064,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9707,49.9948,50.0,50.0,49.985,50.0,40.9743,49.9954,50.0,50.0,49.9854
11.404284,0.095971,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9743,49.9954,50.0,50.0,49.9854,50.0,40.9674,49.9951,50.0,50.0,49.9834
11.496241,0.091957,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9674,49.9951,50.0,50.0,49.9834,50.0,40.9681,49.9951,50.0,50.0,49.9854
11.588276,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9681,49.9951,50.0,50.0,49.9854,50.0,40.9694,49.9948,50.0,50.0,49.985
11.684203,0.095927,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9694,49.9948,50.0,50.0,49.985,50.0,40.9613,49.9951,50.0,50.0,49.985
11.776239,0.092036,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9613,49.9951,50.0,50.0,49.985,50.0,40.9674,49.9951,50.0,50.0,49.9857
11.868267,0.092028,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9674,49.9951,50.0,50.0,49.9857,50.0,40.958,49.9948,50.0,50.0,49.985
11.96424,0.095973,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.958,49.9948,50.0,50.0,49.985,49.1009,36.651,49.8128,48.3535,46.6305,29.0085
12.05625,0.09201,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1009,36.651,49.8128,48.3535,46.6305,29.0085,49.1133,36.7106,49.8092,48.3594,46.6328,29.0085
12.148277,0.092027,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1133,36.7106,49.8092,48.3594,46.6328,29.0085,49.1175,36.749,49.8164,48.349,46.6465,29.0436
12.244248,0.095971,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1175,36.749,49.8164,48.349,46.6465,29.0436,49.1185,36.7243,49.8184,48.3613,46.6449,29.0335
12.336259,0.092011,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1185,36.7243,49.8184,48.3613,46.6449,29.0335,49.1211,36.7555,49.8206,48.3516,46.6595,29.0371
12.428381,0.092122,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1211,36.7555,49.8206,48.3516,46.6595,29.0371,49.1074,36.723,49.8158,48.3623,46.6758,29.0563
12.524273,0.095892,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1074,36.723,49.8158,48.3623,46.6758,29.0563,50.0,40.9762,49.9951,50.0,50.0,49.9834
12.616314,0.092041,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9762,49.9951,50.0,50.0,49.9834,50.0,40.9697,49.9951,50.0,50.0,49.984
12.712272,0.095958,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9697,49.9951,50.0,50.0,49.984,50.0,40.9727,49.9951,50.0,50.0,49.9847
12.804284,0.092012,idlog_20251101_201732_HF1_c1ch4,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.9727,49.9951,50.0,50.0,49.9847,49.1149,36.6351,49.8167,48.3577,46.6325,29.0195
