# timestamp: 20251101_201347
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF2
# light_col: 2
# light_channel: 5
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
105,9.908196,0.09596,200,1,88.5984,109.2068,85.816,86.6674,85.7075,89.331,50.0,37.0234,50.0,49.9466,50.0,49.9284,0
106,10.000198,0.092002,200,1,88.6051,109.218,85.8273,86.6822,85.7494,89.9471,50.0,37.0225,50.0,49.9482,50.0,49.9212,0
107,10.09224,0.092042,200,1,97.5326,120.7605,87.8832,90.6363,88.9821,108.3647,48.9199,17.2949,49.8262,48.4974,48.4827,38.5661,0
108,10.188205,0.095965,200,1,97.4793,120.7047,87.8769,90.6213,88.9662,108.3217,48.9232,17.3672,49.8268,48.5026,48.4948,38.5752,0
109,10.280227,0.092022,200,1,97.4506,120.6863,87.8706,90.6095,88.9526,108.3069,48.9248,17.4023,49.8255,48.499,48.5104,38.5853,0
110,10.376199,0.095971,200,1,97.4469,120.6755,87.8675,90.6018,88.9477,108.2861,48.9248,17.4219,49.8285,48.5081,48.512,38.6146,0
111,10.468217,0.092018,200,1,97.4302,120.6488,87.8634,90.5977,88.95,108.284,48.9245,17.4111,49.8236,48.5277,48.5062,38.6126,0
112,10.56027,0.092054,200,1,97.4261,120.6468,87.86,90.5958,88.9461,108.273,48.9255,17.4023,49.8249,48.5257,48.5098,38.6429,0
113,10.656241,0.095971,200,1,97.4108,120.6406,87.862,90.5904,88.941,108.2596,48.9264,17.474,49.8262,48.5104,48.5111,38.667,0
114,10.748265,0.092024,0,-1,97.4041,120.6384,87.8602,90.5908,88.944,108.2648,48.9294,17.4694,49.8301,48.5293,48.5169,38.6279,0
115,10.840272,0.092007,0,-1,97.4027,120.6331,87.8576,90.5837,88.9331,108.2182,48.9323,17.4902,49.8307,48.5179,48.513,38.7155,0
116,10.936237,0.095965,0,-1,88.5973,109.2322,85.8196,86.6668,85.7055,89.3311,50.0,36.96,50.0,49.946,50.0,49.9242,0
117,11.028254,0.092017,200,1,88.5971,109.2227,85.8207,86.6673,85.7143,89.3357,50.0,36.9827,49.9997,49.9447,50.0,49.9251,0
118,11.120285,0.092031,200,1,88.5964,109.2151,85.8209,86.682,85.7431,89.9649,50.0,36.9668,50.0,49.9473,50.0,49.9255,0
119,11.216246,0.095961,200,1,97.4678,120.6854,87.8721,90.6104,88.9615,108.3079,48.9261,17.3717,49.8242,48.4993,48.4987,38.6061,0
# selected_signal: mu
# selected_sector: S12
# selected_peak_corr: 118.532558
# selected_lag_s: 0.184085
