# timestamp: 20251101_164803
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 50
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
261,24.480056,0.092013,200,1,0.0,86.219,3.873,84.0,89.0,0.0,0.0,0
262,24.576034,0.095978,200,1,0.0,86.37,3.887,84.0,89.0,0.0,0.0,0
263,24.668035,0.092001,200,1,0.0,106.083,25.485,86.0,135.0,0.0,0.0,0
264,24.760089,0.092054,200,1,0.0,106.077,25.475,86.0,135.0,0.0,0.0,0
265,24.856045,0.095956,200,1,0.0,106.074,25.474,86.0,135.0,0.0,0.0,0
266,24.948059,0.092014,200,1,0.0,106.081,25.482,86.0,135.0,0.0,0.0,0
267,25.040112,0.092053,0,-1,0.0,106.083,25.477,86.0,135.0,0.0,0.0,0
268,25.136067,0.095955,0,-1,0.0,105.355,25.065,86.0,133.0,0.0,0.0,0
269,25.228075,0.092008,0,-1,0.0,86.223,3.883,84.0,89.0,0.0,0.0,0
270,25.320115,0.09204,0,-1,0.0,86.222,3.883,84.0,89.0,0.0,0.0,0
271,25.416083,0.095968,0,-1,0.0,86.22,3.884,84.0,89.0,0.0,0.0,0
